0.06203559702782098 0.07395887333678935 0.0924485916709867 0.279419388284085 0.492137549680318
ltluk 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.288942165165049e-05
ltlucsl 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.9334132477475734e-05
ltlube 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
ltlpp 3.5817260337756763e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.288942165165049e-05
ltlow 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.9334132477475734e-05
ltlor 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
ltlner 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.9334132477475734e-05
ltlnc 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.9334132477475734e-05
ltlli 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
ltlingf 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.9334132477475734e-05
ltlifi 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.9334132477475734e-05
ltlicia 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.9334132477475734e-05
ltlft 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
ltley 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.9334132477475734e-05
ltleix 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.9334132477475734e-05
ltlear 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
ltldbc 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.288942165165049e-05
ltlaurentian 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.288942165165049e-05
ltlasll 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.9334132477475734e-05
ltkurm 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.9334132477475734e-05
ltksu 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
ltksf 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.288942165165049e-05
ltkren 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.9334132477475734e-05
ltkoba 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
ltknmc 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.9334132477475734e-05
ltkndr 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.9334132477475734e-05
ltkiena 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.9334132477475734e-05
ltkidston 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.9334132477475734e-05
ltkeyc 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
ltkasl 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.9334132477475734e-05
ltjpm 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.9334132477475734e-05
ltjpc 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.288942165165049e-05
ltjohn 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.9334132477475734e-05
ltjnsv 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
ltjmi 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.9334132477475734e-05
ltjeumontschneid 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
ltjackson 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.288942165165049e-05
ltivcr 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.9334132477475734e-05
ltivac 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.9334132477475734e-05
ltiomg 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.9334132477475734e-05
ltinvest 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
ltinsua 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.9334132477475734e-05
ltinfg 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.9334132477475734e-05
ltindustri 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.288942165165049e-05
ltimat 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.288942165165049e-05
ltih 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.9334132477475734e-05
ltifc 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.9334132477475734e-05
lticgsl 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
ltica 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.288942165165049e-05
ltibm 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.288942165165049e-05
ltibl 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.288942165165049e-05
ltibjtt 3.5817260337756763e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.288942165165049e-05
lthyo 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
lthwta 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
lthunter 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
lthunt 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
lthun 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.9334132477475734e-05
lthudson 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.288942165165049e-05
lthtp 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.9334132477475734e-05
lthssi 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.9334132477475734e-05
lthsn 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.288942165165049e-05
lthsi 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.9334132477475734e-05
lthsc 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.9334132477475734e-05
lthrl 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.9334132477475734e-05
lthov 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.9334132477475734e-05
lthor 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.288942165165049e-05
lthome 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
ltholling 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
lthoechst 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.288942165165049e-05
lthoc 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.9334132477475734e-05
lthnsnl 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
lthnat 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.9334132477475734e-05
lthmsb 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.9334132477475734e-05
lthlt 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.9334132477475734e-05
lthlme 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.9334132477475734e-05
lthldnl 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.9334132477475734e-05
lthkldhkg 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.9334132477475734e-05
lthkldhk 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.288942165165049e-05
lthkehhk 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.9334132477475734e-05
lthipt 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.288942165165049e-05
lthii 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.288942165165049e-05
lthi 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.288942165165049e-05
ltheritag 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
lthenkel 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
lthee 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.9334132477475734e-05
lthci 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
lthay 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
lthava 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.288942165165049e-05
lthad 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.288942165165049e-05
ltgw 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.288942165165049e-05
ltguardian 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.9334132477475734e-05
ltgtx 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
ltgto 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.9334132477475734e-05
ltgrx 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.288942165165049e-05
ltgroup 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.288942165165049e-05
ltgro 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.9334132477475734e-05
ltgrand 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
ltgood 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.288942165165049e-05
ltgoldom 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.288942165165049e-05
ltgoldman 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
ltgnt 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.9334132477475734e-05
ltgmhc 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.288942165165049e-05
ltgmed 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.9334132477475734e-05
ltglynl 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.9334132477475734e-05
ltglgvf 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.9334132477475734e-05
ltgh 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.9334132477475734e-05
ltgfc 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
ltgeorg 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.288942165165049e-05
ltgenova 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
ltgen 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.288942165165049e-05
ltgec 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.288942165165049e-05
ltgami 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.288942165165049e-05
ltgalcf 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.9334132477475734e-05
ltgactz 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.9334132477475734e-05
ltfwe 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
ltfwb 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
ltfte 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
ltfssl 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
ltfrsl 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.288942165165049e-05
ltfrp 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.288942165165049e-05
ltfrn 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.288942165165049e-05
ltfrfe 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.9334132477475734e-05
ltfrdm 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.288942165165049e-05
ltforf 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
ltfnf 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.288942165165049e-05
ltflbk 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.9334132477475734e-05
ltfiama 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.9334132477475734e-05
ltffxa 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.9334132477475734e-05
ltfff 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.9334132477475734e-05
ltffbv 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.288942165165049e-05
ltfen 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.9334132477475734e-05
ltfeder 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
ltfcr 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.9334132477475734e-05
ltfci 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.9334132477475734e-05
ltfcbn 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.9334132477475734e-05
ltfbh 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.9334132477475734e-05
ltfar 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.9334132477475734e-05
ltfal 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.9334132477475734e-05
ltesso 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
ltessfpa 3.5817260337756763e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.288942165165049e-05
ltesi 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.9334132477475734e-05
ltesc 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.288942165165049e-05
ltesb 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.288942165165049e-05
ltert 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.9334132477475734e-05
ltequiticorp 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
ltequa 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.9334132477475734e-05
ltemr 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.288942165165049e-05
ltemp 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.9334132477475734e-05
ltemh 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.9334132477475734e-05
ltels 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.9334132477475734e-05
ltelmd 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.9334132477475734e-05
lteldr 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.288942165165049e-05
ltekr 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.9334132477475734e-05
lteed 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.9334132477475734e-05
ltec 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.288942165165049e-05
lteavkf 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.9334132477475734e-05
ltdyr 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.288942165165049e-05
ltdyhm 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.9334132477475734e-05
ltdww 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.9334132477475734e-05
ltdwpa 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.288942165165049e-05
ltdso 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.288942165165049e-05
ltdrsdf 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.288942165165049e-05
ltdram 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.9334132477475734e-05
ltdougla 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.9334132477475734e-05
ltdolr 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.9334132477475734e-05
ltdnlaf 3.5817260337756763e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.288942165165049e-05
ltdni 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.288942165165049e-05
ltdm 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.288942165165049e-05
ltdltkml 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.9334132477475734e-05
ltdistil 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
ltdin 3.5817260337756763e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.288942165165049e-05
ltdgic 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.9334132477475734e-05
ltdelta 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.288942165165049e-05
ltdeb 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.9334132477475734e-05
ltdca 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
ltdbcgf 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.9334132477475734e-05
ltdarta 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
ltdairi 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.9334132477475734e-05
ltdaewoo 3.5817260337756763e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.288942165165049e-05
ltcz 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.288942165165049e-05
ltcypm 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.288942165165049e-05
ltcum 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.9334132477475734e-05
ltctme 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.9334132477475734e-05
ltcthl 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.288942165165049e-05
ltctco 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
ltctc 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.288942165165049e-05
ltctbc 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
ltcrtr 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.288942165165049e-05
ltcrowley 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
ltcrix 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.9334132477475734e-05
ltcrdn 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.9334132477475734e-05
ltcraa 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.9334132477475734e-05
ltcq 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
ltcpic 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.9334132477475734e-05
ltcop 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.9334132477475734e-05
ltconder 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
ltcomput 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
ltcompagni 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
ltcommonwealth 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.9334132477475734e-05
ltcomi 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.9334132477475734e-05
ltcng 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.288942165165049e-05
ltcmtl 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.288942165165049e-05
ltcmph 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.9334132477475734e-05
ltcmipa 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.9334132477475734e-05
ltcmco 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
ltcmcl 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.288942165165049e-05
ltcmc 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.9334132477475734e-05
ltcmb 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
ltclni 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
ltclayton 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
ltcl 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.9334132477475734e-05
ltckl 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
ltckghhk 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.9334132477475734e-05
ltcjn 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
ltcittt 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
ltcineplex 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.288942165165049e-05
ltcii 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.9334132477475734e-05
